drug_conc,Metadata_plate,Metadata_well,Metadata_Row_as_num,Metadata_Col,Metadata_treatment_new,Metadata_treatment_old,Metadata_type,Metadata_Drug_name,Metadata_dil_factor,Metadata_concentration_uM,cell_count_POC_A,cell_count_POC_C2,cell_count_POC_C1,cell_count_POC_B,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,RingTotalInten_RNA,RingAvgInten_RNA,CircTotalInten_RNA,CircAvgInten_RNA,RingSpotTotalInten_RNA,RingSpotAvgInten_RNA,RingSpotTotalArea_RNA,RingSpotAvgArea_RNA,RingSpotCount_RNA,CircSpotTotalInten_RNA,CircSpotAvgInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,CircSpotCount_RNA,TotalInten_RNA,AvgInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,CircTotalInten_PMG,CircAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotTotalArea_PMG,RingSpotAvgArea_PMG,RingSpotCount_PMG,CircSpotTotalInten_PMG,CircSpotAvgInten_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,CircSpotCount_PMG,TotalInten_PMG,AvgInten_PMG,RingTotalInten_MITO,RingAvgInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgInten_MITO,RingSpotTotalArea_MITO,RingSpotAvgArea_MITO,RingSpotCount_MITO,TotalInten_MITO,AvgInten_MITO,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex,ObjectArea_NUC_B,ObjectShapeP2A_NUC_B,ObjectShapeLWR_NUC_B,ObjectTotalInten_NUC_B,ObjectAvgInten_NUC_B,ObjectVarInten_NUC_B,ObjectSize_NUC_B,RingTotalInten_Lyso,RingAvgInten_Lyso,CircTotalInten_Lyso,CircAvgInten_Lyso,RingSpotTotalInten_Lyso,RingSpotAvgInten_Lyso,RingSpotTotalArea_Lyso,RingSpotAvgArea_Lyso,RingSpotCount_Lyso,CircSpotTotalInten_Lyso,CircSpotAvgInten_Lyso,CircSpotTotalArea_Lyso,CircSpotAvgArea_Lyso,CircSpotCount_Lyso,TotalInten_Lyso,AvgInten_Lyso,RingTotalInten_Perox,RingAvgInten_Perox,CircTotalInten_Perox,CircAvgInten_Perox,RingSpotTotalInten_Perox,RingSpotAvgInten_Perox,RingSpotTotalArea_Perox,RingSpotAvgArea_Perox,RingSpotCount_Perox,CircSpotTotalInten_Perox,CircSpotAvgInten_Perox,CircSpotTotalArea_Perox,CircSpotAvgArea_Perox,CircSpotCount_Perox,TotalInten_Perox,AvgInten_Perox,RingTotalInten_Lipids,RingAvgInten_Lipids,CircTotalInten_Lipids,CircAvgInten_Lipids,RingSpotTotalInten_Lipids,RingSpotAvgInten_Lipids,RingSpotTotalArea_Lipids,RingSpotAvgArea_Lipids,RingSpotCount_Lipids,CircSpotTotalInten_Lipids,CircSpotAvgInten_Lipids,CircSpotTotalArea_Lipids,CircSpotAvgArea_Lipids,CircSpotCount_Lipids,TotalInten_Lipids,AvgInten_Lipids,ObjectArea_NUC_C1,ObjectShapeP2A_NUC_C1,ObjectShapeLWR_NUC_C1,ObjectTotalInten_NUC_C1,ObjectAvgInten_NUC_C1,ObjectVarInten_NUC_C1,ObjectSize_NUC_C1,RingTotalInten_ER,RingAvgInten_ER,CircTotalInten_ER,CircAvgInten_ER,RingSpotTotalInten_ER,RingSpotAvgInten_ER,RingSpotTotalArea_ER,RingSpotAvgArea_ER,RingSpotCount_ER,CircSpotTotalInten_ER,CircSpotAvgInten_ER,CircSpotTotalArea_ER,CircSpotAvgArea_ER,CircSpotCount_ER,TotalInten_ER,AvgInten_ER,ObjectArea_NUC_C2,ObjectShapeP2A_NUC_C2,ObjectShapeLWR_NUC_C2,ObjectTotalInten_NUC_C2,ObjectAvgInten_NUC_C2,ObjectVarInten_NUC_C2,ObjectSize_NUC_C2,RingTotalInten_TUB,RingAvgInten_TUB,CircTotalInten_TUB,CircAvgInten_TUB,RingSpotTotalInten_TUB,RingSpotAvgInten_TUB,RingSpotTotalArea_TUB,RingSpotAvgArea_TUB,RingSpotCount_TUB,CircSpotTotalInten_TUB,CircSpotAvgInten_TUB,CircSpotTotalArea_TUB,CircSpotAvgArea_TUB,CircSpotCount_TUB,TotalInten_TUB,AvgInten_TUB,RingTotalInten_ACT,RingAvgInten_ACT,CircTotalInten_ACT,CircAvgInten_ACT,RingSpotTotalInten_ACT,RingSpotAvgInten_ACT,RingSpotTotalArea_ACT,RingSpotAvgArea_ACT,RingSpotCount_ACT,CircSpotTotalInten_ACT,CircSpotAvgInten_ACT,CircSpotTotalArea_ACT,CircSpotAvgArea_ACT,CircSpotCount_ACT,TotalInten_ACT,AvgInten_ACT
desipramine_2.5_0.125,2,E08,5,8,desipramine,Desipramine,treated,desipramine,0.125,2.5,0.480706076,0.620197585,0.651693667,0.571428571,2.122143976,0.221211028,0.239918756,1.253493715,0.619948837,0.249377395,1.795937183,1.327334996,0.504018809,1.466891066,0.271637002,0.281043702,0.09701727,0.26979042,0.370983903,0.576617982,0.641514914,0.154038267,0.561429141,0.422842376,0.62704303,1.466891066,0.271637002,2.122907555,0.239229752,2.243588005,0.500736633,1.305315745,0.144634848,1.265179453,0.202415842,1.590491166,1.107636698,0.391971733,0.863243819,0.301955091,1.27468689,2.243588005,0.500736633,1.658692034,0.407603785,0.798860064,0.169852337,0.806337208,0.330059324,1.563509681,1.800458785,0.104731923,1.240725628,0.625507003,0.504892919,0.543408391,1.229007774,0.766353741,1.917041718,1.240725628,0.625507003,0.617924698,0.531617302,0.622248067,0.545909589,1.376754311,0.59237324,0.552639101,0.609546011,0.165442153,0.906780649,0.893932253,3.264039555,0.146145721,3.21943826,1.173270263,1.764152187,1.422993063,0.381990623,1.437753753,0.600804576,1.344197689,0.906780649,0.893932253,0.98078066,0.504372212,1.3002321,1.135528124,0.612415561,0.459286721,0.457558412,0.134139642,0.707537991,1.128099675,0.521036446,0.694524557,0.128249614,0.82636052,1.3002321,1.135528124,0.802524114,0.328154065,0.990680976,1.221850692,2.420943211,0.155896437,2.380404038,0.205143954,2.367235527,3.390560901,0.407781268,2.980612947,0.320837994,2.527299119,0.990680976,1.221850692,1.449144845,0.672984959,0.49282004,0.833230896,0.396587536,0.250026527,1.239690287,1.110218298,0.270836832,1.248224719,0.198086534,0.570006949,0.61838914,0.523268215,0.932685587,0.399414348,0.506334714,0.291683803,0.550537627,0.054170967,0.78380816,1.248224719,0.198086534,1.146114526,0.274833203,0.143936615,0.628084979,0.351592135,0.177283084,1.034070773,1.183079504,0.172841723,1.140962725,0.283601775,0.552109597,0.153913023,0.532694214,0.219667196,0.648261559,0.443561722,0.40316931,0.342129913,0.606245389,0.219872583,1.140962725,0.283601775,1.249778112,0.269051573,1.08502173,0.111422353,0.906797451,0.117994179,0.669685655,0.126855633,0.507113266,0.408446694,0.166606937,0.280208835,0.335860479,0.632352425,1.08502173,0.111422353
desipramine_20_1,2,E04,5,4,desipramine,Desipramine,treated,desipramine,1,20,0.189244663,0.31064764,0.332842415,0.051094891,0.593316513,0.553935658,0.178622485,1.515295179,2.271548796,0.86854949,0.546737453,2.254353786,2.893088158,1.891444382,2.66878177,1.79000743,0.453204816,4.081893504,0.768039121,4.80971947,0.727613441,2.532608229,1.422414144,0.831160178,3.642903647,1.891444382,2.66878177,0.45198938,2.490172629,0.277597481,0.977139785,1.417663674,1.893533838,2.880685357,0.739061834,2.577938438,1.099354832,1.162024272,1.406109398,3.789153623,0.464508184,0.277597481,0.977139785,1.051182972,2.761619021,1.050342898,1.564546834,2.69223644,1.7972594,0.939124947,0.420459132,1.148937286,1.513663025,2.267066894,1.3280393,1.736464258,0.755568274,0.686117837,0.558858576,1.513663025,2.267066894,0.358406318,1.885334517,0.635405578,2.164872075,3.12804849,1.43653689,0.391581851,0.353591932,2.347854641,0.324413103,0.654284259,5.543942833,0.548505238,8.799818553,0.601422215,9.662118894,7.981173511,1.046614627,11.66227956,1.623266578,14.45980246,0.324413103,0.654284259,0.515199016,1.368485614,0.269325766,0.559645135,1.674054606,2.394673776,17.48606498,1.840644912,13.26377033,6.413592299,1.447779067,15.77290002,0.846217037,15.80159083,0.269325766,0.559645135,3.267360479,2.528277095,9.950288619,16.54129164,15.34037553,1.507044467,13.97083509,0.696800815,13.01806039,16.99042121,2.64007562,16.83958152,7.483775529,9.855289554,9.950288619,16.54129164,0.617295854,0.20679819,0.296840943,4.942428123,8.957844122,5.280775413,0.534371775,1.043665661,0.470851436,1.147947309,1.995606387,0.718826072,0.825158832,0.747831956,0.8706372,0.163710305,3.592211677,1.350141445,3.005322662,2.995606531,3.382172131,1.147947309,1.995606387,0.652137551,0.207979772,0.130938535,0.338737824,1.06565434,0.49327093,0.578641761,0.708844913,1.278406404,1.294029083,1.804219604,0.737710547,1.060684769,0.805643771,0.992080706,1.128340368,1.498728111,1.7058649,0.928890529,2.435772818,0.636828168,1.294029083,1.804219604,0.082420851,1.292290949,1.26330774,1.052755759,0.309379382,0.851362285,0.351309219,0.242561997,0.249095993,1.895005317,1.010288209,1.225133216,2.706316279,0.202451026,1.26330774,1.052755759
desipramine_5_0.25,2,E07,5,7,desipramine,Desipramine,treated,desipramine,0.25,5,0.379310345,0.549396268,0.594992636,0.150156413,1.082999552,0.489744825,0.555862409,0.338942642,0.745502255,0.373436848,0.938412446,1.169216924,2.300447052,0.793977453,1.737993684,0.258359504,0.294916444,1.104011829,0.434390092,1.35140154,0.784877656,1.36766682,0.496455538,0.275849704,0.923138031,0.793977453,1.737993684,0.778128041,1.442409035,0.793153309,0.282579369,1.85630392,1.282696174,2.811056557,0.636065184,2.201337832,1.175774212,0.488642274,1.191140866,1.900162976,0.770371863,0.793153309,0.282579369,0.348286196,2.220300818,0.962850829,1.503877388,2.241134604,0.822920537,1.564306614,0.296173056,0.787697097,0.334597909,0.750278174,0.187289934,0.683178246,0.31507924,0.574996325,0.748040432,0.334597909,0.750278174,0.701740468,4.594981304,0.336445485,1.437618392,1.576626625,0.837112749,0.824037002,0.721606542,1.51280901,0.660268463,1.621207296,5.420099172,0.478693434,7.067902953,0.83972517,6.248529239,6.174571863,0.99547762,8.142180732,2.287436932,8.65627167,0.660268463,1.621207296,0.682972311,0.989091681,0.804851333,1.399662167,0.62653,1.37377089,6.621485582,1.035319485,9.22591483,2.989588998,0.901442316,6.702097525,0.578800529,9.010224961,0.804851333,1.399662167,1.118124593,0.778050066,1.445929344,4.893653027,13.59963762,1.864014696,16.60334886,1.018722853,16.911869,14.32368016,0.519127668,17.13909836,3.339243226,14.3764609,1.445929344,4.893653027,1.36399858,0.59927165,0.450125326,0.809250328,0.33936614,0.442979829,1.168486598,1.102145773,0.609332923,1.133627014,0.247443933,1.024343418,1.117548283,0.990704434,1.209347758,0.18204136,0.760035575,0.434962184,0.846660217,0.367857857,1.118110487,1.133627014,0.247443933,0.91246684,0.278098307,0.16070092,0.360510624,0.443679814,0.330055216,0.817008451,1.118615104,0.375168439,1.23482753,0.814228819,0.116506593,0.24360179,0.085243276,0.405644238,0.262850906,1.116703014,0.733680092,0.678549217,0.867286609,0.270933928,1.23482753,0.814228819,0.835932058,0.422363055,0.970609332,0.383564004,0.20844272,0.422072483,0.133889802,0.098152031,0.09664936,0.54378182,0.413739178,0.268586147,0.624818595,0.356716121,0.970609332,0.383564004
deforolimus_0.078125_0.015625,2,M06,13,6,deforolimus,"Ridaforolimus (Deforolimus, MK-8669)",treated,deforolimus,0.015625,0.078125,0.963875205,0.901207464,0.878497791,0.782064651,0.048032862,0.125067462,0.098712553,0.160523473,0.22929599,0.079419723,0.042526709,0.656131904,0.72054278,0.383270342,0.36038124,1.257290433,0.146731838,1.332207378,0.64495673,0.153217329,0.375549273,0.677373438,0.10120869,0.059815888,0.168717783,0.383270342,0.36038124,0.362530381,0.272324987,0.412614884,0.573589495,0.172777711,0.067622486,0.153753828,0.178563064,0.363767757,0.084806179,0.120570915,0.059810801,0.337943409,0.046594602,0.412614884,0.573589495,0.646251883,0.992199019,0.52068247,0.704428434,0.442120935,0.289995398,0.136470989,0.406128698,0.610818164,0.160163706,0.228981053,0.049075329,0.170197459,0.104092021,0.251976754,0.109307231,0.160163706,0.228981053,0.404755055,0.774980616,0.309845772,0.300215199,0.536057567,0.320580478,0.362177236,0.23768249,0.045533686,0.276835074,0.385721828,2.746238789,0.315980038,4.042691337,0.717767851,2.339617553,0.926399062,0.509620195,1.085166094,0.556578656,1.177772968,0.276835074,0.385721828,0.067917357,0.255215361,0.268276757,0.25302243,0.135072642,0.057066882,0.140614957,0.484593107,0.302177599,0.24901183,0.151601642,0.267128497,0.220410633,0.259819592,0.268276757,0.25302243,0.420989736,1.223353183,0.726478689,0.530005881,0.666895345,1.11108963,0.245042649,0.512607282,0.302712777,0.461215894,0.521219183,0.382931087,0.259953521,0.505989061,0.726478689,0.530005881,0.121407118,0.465156609,0.421628239,0.216279337,0.258949271,0.261283396,0.120228309,0.055182576,0.295221545,0.070052137,0.304660735,0.119482556,0.246176869,0.067916884,0.06877302,0.104541263,0.209953317,0.233403464,0.178115041,0.055746907,0.228464986,0.070052137,0.304660735,0.168212781,0.237593702,0.33684784,0.200616543,0.587511491,0.295416009,0.161705389,0.046600675,0.050738255,0.038834773,0.181177679,0.050288948,0.349446888,0.112805752,0.288897946,0.459311847,0.149005144,0.146800473,0.050086067,0.304587028,0.191808144,0.038834773,0.181177679,0.261977006,0.510017889,0.03977072,0.469224621,0.037670537,1.094099084,0.084761555,0.099183712,0.178090917,0.230636078,0.563823932,0.097707136,0.366357575,0.139067339,0.03977072,0.469224621
deforolimus_0.15625_0.03125,2,M05,13,5,deforolimus,"Ridaforolimus (Deforolimus, MK-8669)",treated,deforolimus,0.03125,0.15625,0.740147783,0.730515917,0.753313697,0.673618352,0.109948989,0.104172635,0.032614127,0.221195955,0.088960676,0.086573286,0.098654665,0.207101134,0.279323158,0.143504785,0.254115625,1.782551937,0.225805493,1.417813525,0.928907791,1.073591399,0.317689815,0.146639631,0.308937423,0.284853546,0.621113544,0.143504785,0.254115625,0.346860195,0.26797545,0.339561136,0.391196834,0.298062807,0.536660289,0.429943262,0.50919741,1.045911457,0.155032035,0.183360211,0.084031092,0.157645825,0.187185509,0.339561136,0.391196834,0.596038424,0.90687714,0.804793987,0.311848917,0.92416022,0.170022477,0.873767102,0.420258449,0.586871763,0.220552432,0.089238448,0.165973868,0.093123681,0.227261268,0.222454323,0.13181578,0.220552432,0.089238448,0.515449506,0.432997257,0.239107365,0.478212375,0.273870418,0.317962539,0.467659452,0.147136776,0.331855896,0.598856713,0.545119878,3.235554827,0.228443629,3.90376992,0.932723091,2.519943929,1.111938078,0.499292669,1.213650394,0.667769483,1.299008699,0.598856713,0.545119878,0.515321186,0.669173009,0.845927434,0.785229894,0.161327875,0.240102551,0.144862593,0.335296726,0.473568307,0.279902165,0.208145839,0.155266517,0.102694297,0.284786851,0.845927434,0.785229894,1.140293362,2.307617945,1.418106289,1.779748587,4.162992657,2.499810801,2.179077331,1.708312233,0.896796232,3.265257096,1.251639664,1.339057038,0.601256582,0.733438598,1.418106289,1.779748587,0.133153932,0.486892951,0.529676093,0.246462437,0.192455508,0.228018171,0.127220672,0.048319134,0.432688546,0.136380143,0.312757802,0.15997467,0.535941574,0.212542413,0.371492199,0.585523331,0.196174567,0.360542921,0.178442662,0.508999351,0.204158459,0.136380143,0.312757802,0.115174982,0.447333608,0.523140263,0.147929822,0.337549182,0.150308754,0.111023776,0.103831372,0.276900929,0.166732237,0.195573048,0.091075561,0.756028837,0.301800952,0.266311025,0.8809899,0.087761719,0.419328503,0.119925185,0.396186019,0.464476928,0.166732237,0.195573048,0.027002986,0.163778683,0.196817367,0.325896619,0.060017395,0.887981177,0.21912639,0.198572419,0.26287093,0.16481097,0.407158167,0.092510381,0.183384973,0.041122491,0.196817367,0.325896619
deforolimus_0.3125_0.0625,2,M04,13,4,deforolimus,"Ridaforolimus (Deforolimus, MK-8669)",treated,deforolimus,0.0625,0.3125,0.655172414,0.576289791,0.625184094,0.595411887,0.154115808,0.160262326,0.118361892,0.295128504,0.22178946,0.149387698,0.135418358,0.229457383,0.227354778,0.24452637,0.215425701,1.908803905,0.194646284,1.593744942,1.147807284,1.117923717,0.298913412,0.347482337,0.296603034,0.266807376,0.59002956,0.24452637,0.215425701,0.433205431,0.353038967,0.58305231,0.614140904,0.452920201,0.486067486,0.608051984,0.562416327,1.760023537,0.339673003,0.150082224,0.230122616,0.200914433,0.43007781,0.58305231,0.614140904,0.96704992,1.48535913,1.360721423,0.770233502,1.144336366,0.302504494,0.979679581,1.087292684,1.381683333,0.289948665,0.213817006,0.108030959,0.203892116,0.182860454,0.180311238,0.197932242,0.289948665,0.213817006,0.4445504,0.486137065,0.145478378,0.440237494,0.44810116,0.510261652,0.401228028,0.079910029,0.213458922,0.553843071,0.676231212,2.918838176,0.156758937,3.709428688,0.523037005,2.486595062,1.137997412,0.313221907,1.251997257,0.586022877,1.203501092,0.553843071,0.676231212,0.417396776,0.626490199,0.806664118,0.863677139,0.081042509,0.228851148,0.034816086,0.539435307,0.526538139,0.302275518,0.253904571,0.112179242,0.172488898,0.223331477,0.806664118,0.863677139,0.896413681,2.029674062,1.313350272,1.829560104,5.084109312,2.655823929,2.750449251,1.982057127,1.104601139,4.047773282,1.469435993,1.762432879,0.739517125,0.989836379,1.313350272,1.829560104,0.109289483,0.671442278,0.622004545,0.265198226,0.567764195,0.766333419,0.11528066,0.240057098,0.233194538,0.156217336,0.305922053,0.147323449,0.568074752,0.175367747,0.545904733,0.716980422,0.603541423,0.444356695,0.422280675,1.38079947,0.297208904,0.156217336,0.305922053,0.224470279,0.576021637,0.572032688,0.308854251,0.211862405,0.274920548,0.214409487,0.143646962,0.17662242,0.20740612,0.322913526,0.348222992,0.620479004,0.349427843,0.20830297,0.574082129,0.46947453,0.369198887,0.371993489,0.790209492,0.459447735,0.20740612,0.322913526,0.325674795,0.318156875,0.254049839,0.751671668,0.247649398,1.424356228,0.313706968,0.288928638,0.229135533,0.473196693,0.934536666,0.421335016,0.384302831,0.36199879,0.254049839,0.751671668
deforolimus_0.625_0.125,2,M02,13,2,deforolimus,"Ridaforolimus (Deforolimus, MK-8669)",treated,deforolimus,0.125,0.625,0.557060755,0.550493963,0.64359352,0.610010428,0.256856178,0.244868544,0.203462957,0.357657909,0.115822403,0.1810466,0.209733405,0.200899516,0.172923182,0.2742322,0.237872177,1.218332663,0.15439865,0.965995485,1.021609075,1.447010707,0.293528157,0.265144293,0.27685061,0.326070431,0.835762426,0.2742322,0.237872177,0.480962506,0.457126212,0.791183481,0.824721449,0.465338057,0.453772634,0.599186335,0.605954624,1.922489922,0.558842625,0.234402557,0.367652825,0.104067851,0.663156687,0.791183481,0.824721449,1.286977236,1.952911193,1.608895578,1.09822294,1.245840921,0.186777522,1.526782087,1.576159444,1.815401935,0.357626144,0.116485958,0.252915158,0.154362537,0.224872391,0.223102229,0.653579736,0.357626144,0.116485958,0.547401295,0.541307817,0.162593769,0.526576473,0.341353659,0.641243189,0.511219904,0.141751191,0.34504498,0.561098951,0.790314822,3.490103187,0.235570127,4.130982433,0.586151481,2.776606815,1.314305,0.431191156,1.409188885,0.720215726,1.561773265,0.561098951,0.790314822,0.424512472,0.767243208,0.797199037,1.039075346,0.089733918,0.154696975,0.111239893,0.438009302,0.52376229,0.314397119,0.128798498,0.19167312,0.230154546,0.254568029,0.797199037,1.039075346,0.888365754,2.248067909,1.078058991,1.562423136,5.625945696,2.498333525,3.116602676,1.988719707,1.234116647,3.804830279,1.399268958,1.659895288,0.675377348,1.004520985,1.078058991,1.562423136,0.192746043,0.532554974,0.594558683,0.407017979,1.006777432,1.063805701,0.222569369,0.249144801,0.223247613,0.243330387,0.460282281,0.26694299,0.289253742,0.253405265,0.54094257,0.639830008,0.888017969,0.440353067,0.614680095,1.865273448,0.452475455,0.243330387,0.460282281,0.214584878,0.601530613,0.611563638,0.385748057,0.493098701,0.537687433,0.20067544,0.238046003,0.052509717,0.281564867,0.890238191,0.348414438,0.874162115,0.402405658,0.546169153,0.62524368,0.425529445,1.081757804,0.287514374,0.986242063,0.405623632,0.281564867,0.890238191,0.320316117,0.312301275,0.337003025,0.921029463,0.142006743,1.360246674,0.203543681,0.466623143,0.140964573,0.364522324,1.07905846,0.221750898,0.868986546,0.312322197,0.337003025,0.921029463
deforolimus_1.25_0.25,2,L23,12,23,deforolimus,"Ridaforolimus (Deforolimus, MK-8669)",treated,deforolimus,0.25,1.25,0.503694581,0.474753019,0.471281296,0.484880083,0.29707701,0.287432052,0.136146211,0.431268137,0.259754523,0.266122522,0.242941902,0.521001004,0.46866435,0.384967905,0.428109116,0.471459311,0.151776489,0.135614834,0.838759839,1.502113385,0.4732725,0.608650222,0.245858708,0.208164621,0.879588104,0.384967905,0.428109116,0.369336792,0.164372683,0.429823601,0.31022907,0.806379862,0.619444541,1.082435821,0.313551183,2.469080011,0.643383382,0.250986791,0.592615105,0.41474525,0.835732703,0.429823601,0.31022907,0.725593087,0.767179327,1.191853371,0.29768895,1.145176834,0.124221502,1.707352985,1.024873643,1.166008401,0.425128554,0.250988078,0.27205132,0.275888094,0.205843163,0.367553649,0.400317394,0.425128554,0.250988078,0.320561979,0.410535082,0.269527603,0.334042314,0.227557881,0.398021219,0.29984246,0.190795303,0.687321976,0.423445239,0.606977036,5.220400693,0.31810668,6.519170285,0.998709407,5.066044728,1.792346415,0.641166695,2.168286955,0.80691633,2.505004976,0.423445239,0.606977036,0.39220118,0.613182157,0.476243535,0.570238623,0.061949426,0.078870715,0.114154509,0.508177382,0.477533713,0.10606624,0.09427492,0.083189619,0.175658202,0.123602083,0.476243535,0.570238623,0.921341374,2.222710655,0.844816975,1.276419168,5.847039069,2.597886051,3.035991478,2.050154357,1.024121394,3.614723037,1.369498129,1.518676814,0.656203269,0.761063589,0.844816975,1.276419168,0.183699375,0.57424692,0.496479254,0.254334553,0.474650905,0.726698444,0.181132621,0.426569195,0.166395843,0.223421537,0.28389156,0.373462234,0.476250873,0.296933475,0.892727335,0.737815468,0.592052375,0.382077252,0.432677122,1.32665018,0.232162419,0.223421537,0.28389156,0.251254241,0.55589854,0.546138609,0.266327138,0.309198921,0.389945737,0.244838444,0.160452225,0.716780239,0.379189199,0.610822488,0.654071747,1.411997535,0.677422623,0.67059766,0.809269926,0.912702572,1.62917892,0.612653092,1.293687209,0.618079872,0.379189199,0.610822488,0.069395265,0.46683733,0.369916129,0.330397715,0.130212479,0.186263004,0.390242576,0.16369222,0.487875444,0.62766193,0.383880321,0.50375273,1.302698233,0.196078387,0.369916129,0.330397715
deforolimus_2.5_0.5,2,L22,12,22,deforolimus,"Ridaforolimus (Deforolimus, MK-8669)",treated,deforolimus,0.5,2.5,0.581691297,0.42974753,0.43814433,0.384775808,0.208717814,0.169984694,0.095749761,0.244814948,0.575685067,0.31050505,0.210876145,0.474083374,0.339634694,0.424114112,0.464581299,1.533972924,0.109746137,1.733683367,0.70802478,0.3516402,0.376039257,0.284131291,0.322750813,0.168133327,0.534255054,0.424114112,0.464581299,0.174985278,0.262132671,0.31400827,0.843512409,1.655662573,0.375223342,1.882348336,0.232817058,2.006054589,0.938928131,0.579898539,0.820684156,1.946777598,0.130957704,0.31400827,0.843512409,0.449551968,0.736453662,1.881271632,0.461324009,1.755847914,1.015355354,0.801574695,0.684395162,1.308834675,0.245815091,0.578446684,0.048677852,0.490269316,0.319757766,0.189687245,0.281544993,0.245815091,0.578446684,0.634012891,0.078723225,0.163732556,0.45615784,0.649952198,0.341551027,0.572631505,0.375523414,0.367114101,0.803163166,0.567904152,6.39890924,0.45798906,8.780439121,0.958902964,6.725112871,2.606802318,0.954058274,3.257841158,1.021613462,4.334406438,0.803163166,0.567904152,0.469698616,0.353626017,0.88600295,0.574822935,0.059925628,0.751138901,1.200819063,0.260119334,0.986358764,0.481521331,0.561671985,1.278782339,0.068147091,1.39788232,0.88600295,0.574822935,0.98549978,1.510498556,1.153756515,1.263431462,3.539453857,1.697015554,2.246671879,1.898357772,0.735233192,3.502816565,1.058092994,1.949266041,0.759266205,0.881882816,1.153756515,1.263431462,0.140885739,0.429342397,0.44973616,0.251978719,0.557341425,0.770625742,0.149439839,0.209990619,0.454603895,0.170831556,0.272230991,0.567209662,0.761256454,0.496174489,0.95135516,0.512459582,0.6448671,0.463614415,0.512021656,1.525986337,0.315823509,0.170831556,0.272230991,0.149272689,0.476404852,0.482139251,0.219471154,0.349290515,0.407401912,0.143142775,0.087501986,0.645385412,0.21220783,0.509853142,0.587474131,1.211264692,0.636674559,0.833788086,0.981788714,0.638402492,1.552684556,0.466747398,1.260563637,0.647029182,0.21220783,0.509853142,0.064355483,0.427287622,0.254962185,0.497794842,0.139435696,0.300471956,0.338921027,0.213776837,0.216681815,0.53109789,0.609371389,0.36031874,1.400415354,0.365402538,0.254962185,0.497794842
deforolimus_5_1,2,L21,12,21,deforolimus,"Ridaforolimus (Deforolimus, MK-8669)",treated,deforolimus,1,5,0.381773399,0.339187706,0.373343152,0.363920751,0.274626022,0.114461363,0.117834557,0.242742088,0.698188306,0.452742297,0.281652086,0.754660291,0.704413859,0.567808366,0.524240045,2.739646951,0.236947801,2.848276902,0.999968745,0.794623015,0.564489312,0.64029249,0.468607107,0.395283311,0.930308594,0.567808366,0.524240045,0.1429844,0.483233729,0.388684144,1.102459233,2.086833654,0.719035003,2.635485045,0.648954741,2.44799077,1.365218372,0.857719504,1.164797779,3.356828417,0.171164603,0.388684144,1.102459233,0.246692348,0.188842505,1.912627904,0.187370109,1.983245946,1.190092319,0.810901477,0.668800012,1.390520591,0.239697131,0.694223748,0.093526552,0.628525383,0.428210858,0.511014655,0.395113529,0.239697131,0.694223748,0.354245239,0.779194949,0.306537713,0.357693399,0.349284741,0.416023451,0.3503319,0.374948754,0.546216135,0.713163048,1.321145756,7.640485047,0.442478186,9.993561257,1.142878678,6.950752198,4.018895549,0.956647715,4.76162637,1.77990648,5.126824368,0.713163048,1.321145756,0.449904749,0.394524172,0.98021042,1.200296044,0.095115985,0.49107129,1.036375006,0.34310835,0.994975779,0.980824822,0.253474982,1.444495389,0.221395898,1.551015933,0.98021042,1.200296044,0.69135476,1.018769814,0.670936807,1.292058502,3.572227876,1.810666065,2.390010813,1.296454848,1.278029695,3.065879984,0.973504961,1.877083248,0.638486104,1.070502583,0.670936807,1.292058502,0.124263732,0.403498729,0.501948674,0.332542834,0.8090856,0.960386336,0.134313196,0.368461673,0.587046314,0.137203173,0.455689105,0.397104106,0.750299273,0.320168144,0.815937308,0.494692896,0.841674296,0.540743678,0.666275884,1.943920864,0.293192012,0.137203173,0.455689105,0.191689556,0.53923033,0.49564842,0.292105543,0.891179136,0.856141989,0.200936064,0.168050248,0.933620308,0.28706594,1.003655737,0.994807447,1.773509087,1.05725074,1.456443994,1.370679086,1.082151828,2.6665133,0.67314078,2.418455235,0.955355041,0.28706594,1.003655737,0.142019549,0.690466026,0.305733848,0.683735438,0.351307907,0.262131755,0.393672282,0.182244784,0.159255635,0.718354134,0.787307684,0.311836358,2.066141247,0.448407459,0.305733848,0.683735438
