drug_conc,Metadata_plate,Metadata_well,Metadata_Row_as_num,Metadata_Col,Metadata_treatment_new,Metadata_treatment_old,Metadata_type,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,cell_count_POC_A,cell_count_POC_C2,cell_count_POC_C1,cell_count_POC_B,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,RingTotalInten_RNA,CircSpotTotalInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,CircSpotCount_RNA,TotalInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotAvgArea_PMG,RingSpotCount_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,CircSpotCount_PMG,RingTotalInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgArea_MITO,CircSpotTotalInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,ObjectShapeP2A_NUC_B,ObjectShapeLWR_NUC_B,ObjectTotalInten_NUC_B,ObjectSize_NUC_B,RingTotalInten_Perox,RingAvgInten_Perox,RingSpotTotalInten_Perox,RingSpotTotalArea_Perox,RingSpotCount_Perox,TotalInten_Perox,AvgInten_Perox,RingTotalInten_Lipids,RingAvgInten_Lipids,RingSpotAvgInten_Lipids,RingSpotAvgArea_Lipids,RingSpotCount_Lipids,TotalInten_Lipids,AvgInten_Lipids,ObjectArea_NUC_C1,ObjectShapeLWR_NUC_C1,RingTotalInten_ER,RingSpotTotalInten_ER,RingSpotAvgInten_ER,RingSpotCount_ER,CircSpotAvgInten_ER,CircSpotTotalArea_ER,CircSpotAvgArea_ER,CircSpotCount_ER,TotalInten_ER,AvgInten_ER,ObjectShapeP2A_NUC_C2,ObjectShapeLWR_NUC_C2,ObjectSize_NUC_C2,RingTotalInten_TUB,RingSpotAvgInten_TUB,RingSpotTotalArea_TUB,RingSpotAvgArea_TUB,RingSpotCount_TUB,RingTotalInten_ACT,RingSpotTotalInten_ACT,RingSpotTotalArea_ACT,RingSpotCount_ACT,TotalInten_ACT
254_DMSO,NA,NA,NA,NA,DMSO,NA,control,J16,Plate2_drugs,2,DMSO,control,NULL,NULL,1.160523187,0.945652174,0.989059081,0.927536232,0.144455692,0.097210577,0.204056863,0.360281213,0.427535108,0.268139361,0.199453901,0.252088306,0.42484018,0.318009682,0.134192931,0.454697922,0.379366313,0.524992057,0.40335992,0.508087746,0.406731197,0.327667101,0.485958941,0.35627423,0.337128552,0.407765372,0.052879776,0.261746789,0.325392009,0.34789217,0.352102632,0.090434388,0.359765268,0.310597231,0.140749549,0.19290099,0.18793235,0.14666141,0.215543886,0.252574808,0.249905476,0.290851014,0.287598102,0.311851523,0.213448978,0.452663553,0.354643412,0.299078639,0.33479696,0.237249407,0.267032988,0.276141985,0.268271715,0.248979386,0.223492391,0.179391557,0.317199694,0.158503755,0.24369977,0.291662783,0.350201663,0.242930297,0.281247857,0.286650731,0.30216844,0.155116894,0.358357464,0.333564841,0.313134067,0.296607642,0.408334352,0.487211952,0.316591981
255_DMSO,NA,NA,NA,NA,DMSO,NA,control,J22,Plate2_drugs,2,DMSO,control,NULL,NULL,1.016646849,0.904347826,0.831509847,0.736231884,0.156745043,0.140997916,0.328744936,0.333231261,0.312230943,0.388537392,0.255390034,0.339190001,0.357394887,0.46257779,0.167969565,0.188649096,0.237077425,0.242964339,0.184910524,0.367031668,0.319159465,0.418058817,0.2196927,0.413000796,0.438061017,0.389055238,0.228565508,0.228117523,0.311405757,0.276932057,0.334319143,0.115695439,0.250406865,0.394959462,0.265940163,0.431674763,0.395403965,0.296758031,0.292327974,0.240888998,0.415433197,0.364398885,0.407122601,0.442607294,0.244439026,0.446925159,0.382191993,0.344431154,0.261798757,0.130696539,0.210612967,0.507281044,0.388815133,0.229890333,0.37446352,0.311250519,0.340239453,0.237904197,0.33190636,0.366879489,0.282976492,0.236358285,0.219365511,0.15411385,0.47839652,0.167591574,0.352910462,0.333429958,0.174890406,0.161419349,0.235867118,0.272024598,0.412967643
256_DMSO,NA,NA,NA,NA,DMSO,NA,control,K06,Plate2_drugs,2,DMSO,control,NULL,NULL,0.976218787,1.065217391,1.013129103,1.136231884,0.173430874,0.137822059,0.235482777,0.445484162,0.405794743,0.355735968,0.343553532,0.301399187,0.450546978,0.435006017,0.304751355,0.386951033,0.339283982,0.217627446,0.433645922,0.26997408,0.354031171,0.561602522,0.419633495,0.318467049,0.308621084,0.374825523,0.118833001,0.344798678,0.320389532,0.404524064,0.279283203,0.28931652,0.349941365,0.261331479,0.220399995,0.319866745,0.151212392,0.307758303,0.276287937,0.288737143,0.2894725,0.323809719,0.430421237,0.428460859,0.321541803,0.476972394,0.330482805,0.466539452,0.192890822,0.18829515,0.228983309,0.411532716,0.257912024,0.223024957,0.228970458,0.182272525,0.220493858,0.203540627,0.212019608,0.282718157,0.312779318,0.237097974,0.220730618,0.204802264,0.285512605,0.21398668,0.33707489,0.204541992,0.183253271,0.213008679,0.222676036,0.14000519,0.182030328
257_DMSO,NA,NA,NA,NA,DMSO,NA,control,K11,Plate2_drugs,2,DMSO,control,NULL,NULL,1.032104637,1.034782609,1.015317287,0.942028986,0.310031736,0.219272589,0.175272313,0.180951189,0.478376001,0.347295069,0.299740821,0.326144523,0.405935731,0.404011683,0.398206245,0.442513237,0.294236001,0.397419089,0.26762695,0.313883981,0.291652929,0.336293257,0.177340135,0.45227879,0.449379511,0.345098346,0.138289024,0.235288322,0.283888634,0.245698159,0.343764367,0.316222677,0.378843711,0.275227629,0.167619676,0.299448227,0.170426819,0.286381982,0.191970328,0.206901712,0.252610375,0.216842403,0.4560706,0.480968179,0.29218016,0.440617172,0.348609124,0.499400503,0.174462761,0.312955747,0.16043986,0.374375881,0.341126371,0.209221244,0.268493641,0.249490693,0.270053941,0.279046469,0.282648054,0.272003688,0.382066674,0.396893317,0.169060397,0.28699565,0.379080844,0.317921557,0.352675842,0.179960523,0.268619834,0.229802778,0.205940914,0.35137431,0.200680861
258_DMSO,NA,NA,NA,NA,DMSO,NA,control,K17,Plate2_drugs,2,DMSO,control,NULL,NULL,1.120095125,1.030434783,1.04595186,1.12173913,0.264188688,0.246071828,0.212340988,0.256355261,0.293940002,0.334669559,0.235028831,0.211978302,0.389202009,0.359656642,0.33844018,0.240422627,0.380158628,0.206015201,0.33780954,0.439260427,0.369848275,0.45747592,0.412411763,0.447592135,0.441037716,0.330369979,0.217370071,0.296317527,0.312526597,0.373442816,0.233750682,0.210599572,0.379112547,0.163719509,0.171688981,0.25328435,0.317984041,0.154134679,0.280076394,0.186838454,0.255773881,0.431656361,0.498932346,0.508395923,0.226801271,0.465210186,0.385789919,0.533534214,0.183125808,0.220123579,0.267924872,0.302915817,0.26308611,0.323486009,0.257248715,0.227432995,0.287080028,0.283100723,0.236665714,0.289131972,0.263236129,0.228838065,0.196202083,0.043508853,0.314013369,0.283339092,0.276979009,0.254618872,0.223924199,0.1737137,0.389341713,0.429520335,0.243713677
259_DMSO,NA,NA,NA,NA,DMSO,NA,control,K23,Plate2_drugs,2,DMSO,control,NULL,NULL,1.042806183,1.052173913,1.056892779,0.846376812,0.186500086,0.092047432,0.306895199,0.201088146,0.315780703,0.301732517,0.157782722,0.282864579,0.255543134,0.373658013,0.1794958,0.332634007,0.458553476,0.33722867,0.347447366,0.389186848,0.38770721,0.51054054,0.280762719,0.322237708,0.472045537,0.482046617,0.251394179,0.253056777,0.377274852,0.398869124,0.484319485,0.353016349,0.316798566,0.307745415,0.319040238,0.193897691,0.320535302,0.188882742,0.367821882,0.164897374,0.256325763,0.203373046,0.38242123,0.230459848,0.236941206,0.473248265,0.349485937,0.437275828,0.215284297,0.156273607,0.261184063,0.277016654,0.248916373,0.265054722,0.219555545,0.278005156,0.272534539,0.186770698,0.337931537,0.250577109,0.168398151,0.221772289,0.179405817,0.256985849,0.376647992,0.353032909,0.239213888,0.419091713,0.285531925,0.316940737,0.23233125,0.213301077,0.285787343
26_DMSO,NA,NA,NA,NA,DMSO,NA,control,H14,Plate1_drugs,1,DMSO,control,NULL,NULL,0.945012788,1.088691796,1.084541063,1.103244838,0.145370725,0.155065469,0.403945348,0.542524582,0.385266331,0.448238864,0.431649181,0.503712961,0.447863898,0.447991178,0.220415091,0.1259504,0.502937103,0.313360391,0.540842529,0.301516484,0.495201011,0.598242581,0.35246474,0.237863869,0.502864965,0.528376062,0.37917422,0.363535463,0.486352101,0.294484258,0.317362463,0.225231604,0.398166782,0.192644417,0.255091041,0.246080371,0.352659819,0.170314938,0.355094118,0.219791772,0.238368149,0.208423819,0.291098357,0.472377261,0.286075082,0.457602744,0.235444196,0.285352342,0.287533401,0.226726517,0.283602363,0.361221299,0.454369634,0.338437529,0.420630027,0.331500385,0.309504295,0.31105234,0.303706774,0.440989779,0.278587542,0.203101757,0.373032251,0.265912605,0.365871471,0.167610997,0.285874339,0.334432314,0.408317821,0.296917097,0.466365495,0.473815292,0.234694298
260_DMSO,NA,NA,NA,NA,DMSO,NA,control,L02,Plate2_drugs,2,DMSO,control,NULL,NULL,0.959571938,1.004347826,1.089715536,1,0.173273565,0.077245417,0.131289813,0.211402643,0.23462529,0.327705603,0.271059464,0.306575098,0.317820117,0.202326708,0.214288096,0.451784797,0.358196457,0.316359185,0.344575228,0.468386039,0.242462133,0.516925813,0.425034542,0.492462463,0.576055099,0.428698212,0.17303883,0.259349508,0.356373926,0.318571716,0.381095142,0.228507674,0.246983936,0.310019532,0.170706325,0.37408401,0.26217239,0.14134983,0.128166281,0.267032641,0.41787027,0.218826006,0.451531303,0.440617662,0.191520864,0.429692607,0.36439858,0.512707562,0.258106781,0.186726951,0.293675277,0.306079377,0.33518227,0.270536764,0.257393082,0.217431017,0.310992814,0.300023722,0.337983162,0.23520156,0.385260102,0.309525904,0.200261274,0.188946413,0.201159766,0.13745629,0.247857183,0.301755144,0.171492371,0.214050956,0.268337057,0.268889428,0.218653608
261_DMSO,NA,NA,NA,NA,DMSO,NA,control,L07,Plate2_drugs,2,DMSO,control,NULL,NULL,1.063020214,0.973913043,0.934354486,1.127536232,0.197654856,0.248503445,0.153034712,0.233273303,0.372800451,0.32642259,0.192773601,0.160508839,0.416112716,0.438560072,0.190675537,0.404391289,0.245254393,0.434692069,0.132428667,0.383886693,0.347086423,0.452049337,0.399352276,0.346241111,0.446653394,0.454006583,0.203292997,0.211598756,0.320637939,0.267600582,0.40357438,0.158788972,0.273204986,0.223131948,0.185753791,0.348024959,0.29184663,0.182837847,0.35036681,0.238841074,0.244085799,0.304766652,0.274917048,0.236204694,0.292260055,0.459527135,0.399950247,0.336859824,0.197870621,0.319012514,0.241043842,0.411315442,0.479866395,0.285951239,0.457203778,0.291274289,0.429001415,0.259442831,0.331162122,0.447671086,0.414107302,0.285471057,0.216760205,0.331199053,0.436055391,0.159611082,0.342841274,0.27760488,0.352816631,0.242566457,0.191490141,0.181642135,0.26132627
262_DMSO,NA,NA,NA,NA,DMSO,NA,control,L12,Plate2_drugs,2,DMSO,control,NULL,NULL,0.922711058,1.030434783,1.056892779,0.756521739,0.275271344,0.256948548,0.256751149,0.230644392,0.113994424,0.268761708,0.253834822,0.193765215,0.419702521,0.230849163,0.233870988,0.267538154,0.453072553,0.185787144,0.415901204,0.334325019,0.41888549,0.479795928,0.294630336,0.233697904,0.468638047,0.478570938,0.188997386,0.226151289,0.279395651,0.296298228,0.310732356,0.219602304,0.386437752,0.186738971,0.285688302,0.270717997,0.245310867,0.259695324,0.320400526,0.236258002,0.270133127,0.26824402,0.461211408,0.42593393,0.24230897,0.481525544,0.405284306,0.500931054,0.302097629,0.321821196,0.214715612,0.338609258,0.285736565,0.24352262,0.319101061,0.346829796,0.379865572,0.182181994,0.345661464,0.317193452,0.35643254,0.325096776,0.203454809,0.346448207,0.31111353,0.219838921,0.370656174,0.29003126,0.417170957,0.366576328,0.27870227,0.217184531,0.319514386
263_DMSO,NA,NA,NA,NA,DMSO,NA,control,L18,Plate2_drugs,2,DMSO,control,NULL,NULL,1.063020214,1.113043478,1.06345733,0.968115942,0.256728452,0.195301463,0.252252319,0.402149068,0.097184215,0.318174234,0.227201981,0.271966394,0.346137805,0.199042196,0.183558689,0.193951237,0.287771744,0.207820205,0.273137463,0.33676682,0.256540547,0.321613459,0.405927498,0.290731766,0.317574659,0.414000564,0.1338378,0.319068765,0.35756564,0.376109048,0.289647296,0.217767097,0.214492194,0.41254787,0.170357642,0.211808996,0.301176723,0.214676946,0.179443274,0.348283383,0.280972554,0.266302291,0.186671383,0.402566595,0.212309763,0.413207466,0.209896881,0.450336382,0.246561411,0.188179566,0.281833894,0.287341852,0.252850471,0.161150289,0.174815354,0.169179903,0.371110378,0.280523252,0.231103209,0.254758515,0.363058776,0.3185722,0.218419222,0.31505077,0.241320784,0.249856647,0.283903536,0.2664346,0.23724425,0.257846722,0.247179242,0.28190169,0.252425376
264_DMSO,NA,NA,NA,NA,DMSO,NA,control,M03,Plate2_drugs,2,DMSO,control,NULL,NULL,0.934601665,1.006521739,1.087527352,0.797101449,0.21181635,0.203915483,0.30420198,0.337127436,0.430266783,0.384077599,0.23835614,0.357774035,0.293410916,0.47364659,0.353595201,0.328093802,0.231871366,0.453758244,0.377143136,0.430129196,0.295215012,0.504915242,0.427261708,0.423919187,0.429987773,0.160225007,0.281713771,0.197336404,0.158859197,0.188067443,0.37329849,0.372003871,0.312583106,0.417916148,0.288953302,0.334674312,0.238819094,0.304703123,0.456071267,0.296593161,0.34542066,0.242841779,0.245947388,0.364346995,0.265401697,0.621672237,0.383269267,0.394518294,0.261455244,0.324060668,0.150899582,0.514181568,0.39236886,0.182140125,0.331586155,0.234229854,0.365434928,0.278354332,0.362937936,0.2586971,0.3308738,0.356858395,0.196957336,0.115143296,0.39307485,0.174849426,0.278459096,0.318360289,0.417496978,0.188764556,0.297778848,0.282072752,0.24419155
265_DMSO,NA,NA,NA,NA,DMSO,NA,control,M08,Plate2_drugs,2,DMSO,control,NULL,NULL,1.096313912,0.969565217,1.059080963,0.913043478,0.278077624,0.186086485,0.322083033,0.228842133,0.325777143,0.349313067,0.215832123,0.243515816,0.316659393,0.396542199,0.227648879,0.229627904,0.211557329,0.14933304,0.266189611,0.243090582,0.329969771,0.477134491,0.249361723,0.286157374,0.176620415,0.22941141,0.308961492,0.316387864,0.283667128,0.181503813,0.303200822,0.190107521,0.439138809,0.437291181,0.229339284,0.280676477,0.271875473,0.222922618,0.199278574,0.395628587,0.204406567,0.296799542,0.228116416,0.395768384,0.222378214,0.452515351,0.26410491,0.288652332,0.306181916,0.172027432,0.236799695,0.315540424,0.2975533,0.221196189,0.225831785,0.234449806,0.319053457,0.230477103,0.293180267,0.24198536,0.243480633,0.211004619,0.161281247,0.158771375,0.480752829,0.25215642,0.333963528,0.362674179,0.400943018,0.32234672,0.370924296,0.282364135,0.242693898
266_DMSO,NA,NA,NA,NA,DMSO,NA,control,M13,Plate2_drugs,2,DMSO,control,NULL,NULL,1.008323424,1.052173913,1.115973742,1.089855072,0.233217234,0.192292579,0.183339389,0.277764008,0.425058881,0.475571776,0.300189834,0.374288399,0.274995916,0.465318753,0.271207115,0.441059974,0.338545399,0.452354646,0.363503846,0.367889057,0.317292881,0.440018852,0.219527892,0.400043449,0.294027074,0.315143089,0.205764069,0.250925044,0.342459485,0.378119094,0.320057174,0.218880473,0.349154692,0.204205595,0.15517138,0.091238824,0.195070622,0.296453886,0.188924817,0.201852321,0.221122025,0.184991848,0.281648902,0.385288038,0.244190458,0.446589212,0.428380925,0.352130963,0.22636704,0.167303624,0.264903919,0.433450248,0.324222704,0.094652635,0.363701367,0.368287263,0.33023874,0.311801369,0.271883131,0.380830496,0.245829597,0.141964115,0.096320088,0.264033159,0.406383631,0.164662013,0.448625003,0.504265922,0.431165494,0.15244605,0.366997688,0.447192275,0.348755993
267_DMSO,NA,NA,NA,NA,DMSO,NA,control,M19,Plate2_drugs,2,DMSO,control,NULL,NULL,1.079667063,1.113043478,1.083150985,1.063768116,0.266733678,0.214893666,0.162190488,0.281900466,0.463432327,0.372933261,0.239289504,0.347535695,0.359436774,0.468072735,0.268266283,0.379568768,0.198839874,0.30991152,0.36164808,0.375380757,0.204121652,0.167641119,0.325265241,0.295283038,0.327970712,0.194346649,0.275331909,0.381030911,0.253276298,0.089112736,0.430436,0.314353672,0.421904327,0.353320957,0.275583371,0.337125599,0.364854137,0.171877886,0.303651335,0.27352886,0.325712515,0.305311824,0.449008378,0.4947474,0.222166899,0.439403607,0.449092142,0.487781045,0.264828673,0.227029472,0.242678702,0.523344582,0.297181049,0.318156481,0.261591849,0.309198487,0.40014527,0.209886642,0.291821142,0.287492157,0.376892067,0.267287827,0.243181545,0.308572008,0.425486292,0.163172041,0.282734408,0.286600836,0.409329396,0.226187863,0.221773536,0.271904612,0.225445426
268_DMSO,NA,NA,NA,NA,DMSO,NA,control,N04,Plate2_drugs,2,DMSO,control,NULL,NULL,1.003567182,1,0.975929978,1.023188406,0.271999401,0.217242279,0.252376296,0.2249243,0.395051447,0.264527653,0.27285472,0.276870619,0.332453141,0.329150064,0.255123819,0.297509438,0.244178755,0.271430739,0.20882861,0.279338218,0.254049814,0.39311586,0.331605722,0.513163194,0.510882424,0.371605442,0.257255602,0.2006482,0.322885791,0.42623215,0.301265113,0.098421264,0.282551657,0.314957708,0.237450164,0.321347957,0.293334955,0.239785516,0.278623445,0.26554673,0.405479869,0.25119653,0.212908671,0.366772728,0.263576909,0.546532528,0.384031424,0.301993083,0.391108256,0.369892979,0.221940705,0.434909476,0.354408185,0.358965757,0.234059218,0.205407464,0.38227336,0.25661799,0.393086171,0.246664081,0.346598139,0.400818311,0.243721972,0.213445353,0.314265776,0.228517537,0.355262212,0.236263441,0.213560168,0.21015694,0.175381862,0.295980113,0.330491177
269_DMSO,NA,NA,NA,NA,DMSO,NA,control,N09,Plate2_drugs,2,DMSO,control,NULL,NULL,0.853745541,0.92173913,0.93654267,1.165217391,0.15877607,0.156564083,0.355622897,0.324374503,0.449638794,0.324368091,0.191763343,0.298263194,0.326937288,0.326193862,0.287605702,0.173914548,0.502775343,0.367386064,0.410770504,0.371312989,0.384019472,0.459621634,0.314876487,0.507391046,0.618468157,0.555511001,0.242897345,0.218901845,0.372480415,0.343499923,0.256276891,0.17657831,0.340595648,0.204882809,0.219608098,0.43895865,0.334643745,0.308313904,0.247400497,0.281202974,0.287621391,0.388118241,0.307150158,0.450295759,0.206259654,0.442842251,0.481082548,0.415471451,0.367666765,0.361451607,0.232496798,0.426754182,0.307514372,0.188362322,0.350402511,0.349614296,0.370744868,0.352306014,0.296504909,0.389014219,0.373949135,0.304186009,0.199666776,0.170396765,0.285816367,0.197566433,0.252534281,0.182034489,0.28554093,0.220333713,0.451822406,0.46686726,0.293193711
27_DMSO,NA,NA,NA,NA,DMSO,NA,control,H20,Plate1_drugs,1,DMSO,control,NULL,NULL,1.051150895,0.558758315,1.048309179,0.958702065,0.183804422,0.130684076,0.220685809,0.48311898,0.197861051,0.316084755,0.140059026,0.287402587,0.243537728,0.294479266,0.11453205,0.168905191,0.148453529,0.215672263,0.252744141,0.263599551,0.282462367,0.288113575,0.196462236,0.456610606,0.368686523,0.341674209,0.337709284,0.22196969,0.303243736,0.272834495,0.330975541,0.133479715,0.342595701,0.25373029,0.371367708,0.417070119,0.381701857,0.387127115,0.401602946,0.280036728,0.371366644,0.358568505,0.463305036,0.466120132,0.265390798,0.476499877,0.35538965,0.478560898,0.266267096,0.253788591,0.142631092,0.544007646,0.243257353,0.126674398,0.203544746,0.44141027,0.526132901,0.277952895,0.279422077,0.242570649,0.366075685,0.314816691,0.390108813,0.322743371,0.461868798,0.242542477,0.262203008,0.350671784,0.540204391,0.45271992,0.353361349,0.437964419,0.560495775
270_DMSO,NA,NA,NA,NA,DMSO,NA,control,N14,Plate2_drugs,2,DMSO,control,NULL,NULL,0.92508918,0.856521739,0.888402626,1.226086957,0.20059961,0.16269365,0.220971218,0.30612897,0.399614247,0.362745336,0.235326845,0.28306672,0.355514976,0.312855702,0.272083807,0.2355445,0.52484311,0.229815276,0.476578148,0.34747245,0.400274199,0.48725377,0.33937096,0.485353911,0.610771506,0.588251692,0.167378935,0.268149285,0.330505854,0.389178297,0.372974024,0.389166051,0.513440007,0.515706812,0.366443356,0.245288169,0.267808985,0.340216369,0.326467853,0.471705484,0.250445999,0.527408073,0.574391203,0.47485091,0.420532557,0.528184375,0.402501648,0.568750912,0.356999645,0.233943285,0.186483035,0.400478715,0.416753219,0.353528639,0.427213974,0.372782105,0.385362139,0.360734389,0.244665403,0.442412539,0.297989282,0.336479986,0.265933672,0.234830731,0.331441629,0.125711526,0.308324323,0.199132822,0.312462654,0.242629703,0.417097683,0.418161845,0.409262482
271_DMSO,NA,NA,NA,NA,DMSO,NA,control,N20,Plate2_drugs,2,DMSO,control,NULL,NULL,0.922711058,0.982608696,1.13785558,0.933333333,0.355804642,0.261074049,0.284228023,0.138914159,0.222046814,0.281719105,0.296200184,0.301287309,0.386342741,0.313710235,0.104703979,0.383673154,0.391827277,0.182701078,0.467483265,0.234510095,0.304994194,0.418788171,0.38575,0.213491795,0.246209099,0.367899514,0.266238412,0.32139147,0.292468491,0.342152169,0.337282598,0.219334807,0.352647664,0.261730208,0.312341646,0.434488974,0.295062556,0.268424846,0.259988065,0.403803109,0.447103504,0.203101815,0.443902058,0.344430092,0.21685254,0.425615576,0.433725328,0.495843596,0.227688017,0.351240072,0.325639381,0.19815474,0.382026342,0.317137019,0.370630406,0.196620284,0.349149162,0.300395422,0.27240024,0.415240498,0.376366849,0.304114376,0.104826795,0.298697748,0.4708864,0.289111303,0.314311192,0.332413725,0.351769769,0.183384327,0.242177856,0.253954097,0.257952811
272_DMSO,NA,NA,NA,NA,DMSO,NA,control,O05,Plate2_drugs,2,DMSO,control,NULL,NULL,1.015457788,0.886956522,1.076586433,1.188405797,0.19655532,0.153776011,0.259991878,0.260638959,0.309557911,0.50105527,0.302900027,0.416562071,0.429807791,0.43862848,0.18236946,0.277754257,0.378227247,0.375143222,0.316542466,0.472698345,0.533273293,0.5254796,0.391093795,0.230616695,0.370061506,0.402245859,0.264649062,0.241401976,0.264626506,0.183473971,0.245703658,0.245709368,0.341817468,0.263781442,0.161193325,0.214562275,0.183592268,0.312593017,0.248435804,0.329777773,0.283826032,0.199088997,0.414704676,0.356920956,0.287778671,0.465995073,0.354752506,0.335865325,0.294787261,0.22775763,0.384705055,0.285251686,0.205272537,0.187702366,0.283549705,0.245448414,0.434544883,0.233172217,0.401879529,0.362764791,0.341079016,0.28748617,0.255014395,0.270983721,0.230129943,0.106204894,0.424108263,0.41523811,0.200665491,0.188980556,0.173234391,0.203318596,0.261332099
273_DMSO,NA,NA,NA,NA,DMSO,NA,control,O10,Plate2_drugs,2,DMSO,control,NULL,NULL,0.961950059,0.867391304,0.962800875,0.791304348,0.23963149,0.15840109,0.322512894,0.131754623,0.416812635,0.524609649,0.39890956,0.464407374,0.435580185,0.513539216,0.188831744,0.399327042,0.504763729,0.339467542,0.520328055,0.302941979,0.501949444,0.630682901,0.216011772,0.39565875,0.514198319,0.499217142,0.309167473,0.380942555,0.350674807,0.347848935,0.279197495,0.16999067,0.277057829,0.296484222,0.26217411,0.336766879,0.168706232,0.374321519,0.290350367,0.353214976,0.317971686,0.244074705,0.309906942,0.473333573,0.298742404,0.469035612,0.421465393,0.359154611,0.29219634,0.334261387,0.179503075,0.360556459,0.316714333,0.258014598,0.307307325,0.273108296,0.37555735,0.249897655,0.415929518,0.296893439,0.36489487,0.292547032,0.319099502,0.272690608,0.486221488,0.228437528,0.28875172,0.303328265,0.321602427,0.371788526,0.306895553,0.281420863,0.383844831
274_DMSO,NA,NA,NA,NA,DMSO,NA,control,O15,Plate2_drugs,2,DMSO,control,NULL,NULL,0.900118906,0.945652174,1.043763676,0.907246377,0.227268361,0.184286539,0.394849279,0.330848929,0.326658475,0.501252321,0.213713956,0.313460172,0.319929994,0.447587059,0.268607406,0.278101466,0.542180381,0.388798469,0.411396376,0.496730084,0.575469515,0.674989043,0.282281127,0.255942857,0.413269577,0.413780099,0.326255539,0.322339077,0.348674178,0.402349437,0.363453464,0.282858044,0.359484156,0.432545081,0.179648667,0.24762139,0.177344993,0.089474268,0.32367596,0.344717534,0.32890176,0.244027341,0.269074884,0.447732772,0.277983132,0.408823778,0.436881058,0.488303217,0.295728702,0.326857739,0.257207674,0.362718735,0.20520736,0.340279462,0.307258741,0.317376137,0.176296553,0.301318024,0.430023486,0.360434523,0.339337991,0.419811412,0.210193983,0.285355939,0.451996883,0.273708092,0.2613282,0.327690927,0.301404775,0.322837092,0.255136468,0.36256601,0.298865055
