feature,plate,F_r,P_r,F_c,P_c,Channel,Channel_color,feature_type,P_r_log,P_c_log,marker,plate_rep,marker_sub,log_neg,plate_rep1,cell_struc
CircSpotTotalInten_Lipids,2B1,0.784226159,0.668053663,1.316591408,0.271035458,Lipids,panelB,int,-0.403386775,-1.305505627,LipidTOXDR,plate2_rep1,LipidTOXDR,0.403386775,p2.r1,Lipids
CircSpotTotalInten_Lipids,2B2,1.319913623,0.279983259,1.276057111,0.294528318,Lipids,panelB,int,-1.273025467,-1.222380124,LipidTOXDR,plate2_rep2,LipidTOXDR,1.273025467,p2.r2,Lipids
CircSpotTotalInten_Lipids,2B3,1.308816845,0.285647548,0.869190751,0.624417272,Lipids,panelB,int,-1.252996577,-0.470936429,LipidTOXDR,plate2_rep3,LipidTOXDR,1.252996577,p2.r3,Lipids
CircSpotAvgInten_Lipids,1B1,0.663021996,0.77436519,0.871688313,0.621981227,Lipids,panelB,int,-0.255711695,-0.474845368,LipidTOXDR,plate1_rep1,LipidTOXDR,0.255711695,p1.r1,Lipids
CircSpotAvgInten_Lipids,1B2,2.367195371,0.04039095,2.457973795,0.024521481,Lipids,panelB,int,-3.209149533,-3.708205761,LipidTOXDR,plate1_rep2,LipidTOXDR,3.209149533,p1.r2,Lipids
CircSpotAvgInten_Lipids,1B3,0.691141295,0.750152629,1.115644226,0.404825331,Lipids,panelB,int,-0.287478588,-0.904299586,LipidTOXDR,plate1_rep3,LipidTOXDR,0.287478588,p1.r3,Lipids
CircSpotAvgInten_Lipids,2B1,1.348660848,0.265772075,1.487924139,0.189277887,Lipids,panelB,int,-1.325116198,-1.664539044,LipidTOXDR,plate2_rep1,LipidTOXDR,1.325116198,p2.r1,Lipids
CircSpotAvgInten_Lipids,2B2,2.177032237,0.057087531,1.707607883,0.118353585,Lipids,panelB,int,-2.863169553,-2.134078656,LipidTOXDR,plate2_rep2,LipidTOXDR,2.863169553,p2.r2,Lipids
CircSpotAvgInten_Lipids,2B3,1.545867948,0.184824731,0.796079459,0.696170385,Lipids,panelB,int,-1.688347303,-0.362160842,LipidTOXDR,plate2_rep3,LipidTOXDR,1.688347303,p2.r3,Lipids
CircSpotTotalArea_Lipids,1B1,1.355206467,0.262628213,0.692885482,0.794701407,Lipids,panelB,non-int,-1.337015886,-0.229788823,LipidTOXDR,plate1_rep1,LipidTOXDR,1.337015886,p1.r1,Lipids
CircSpotTotalArea_Lipids,1B2,5.767126637,0.000266387,2.420775517,0.0264401,Lipids,panelB,non-int,-8.230560981,-3.632873494,LipidTOXDR,plate1_rep2,LipidTOXDR,8.230560981,p1.r2,Lipids
CircSpotTotalArea_Lipids,1B3,1.492077514,0.204234534,0.790806979,0.701338165,Lipids,panelB,non-int,-1.588486268,-0.354765105,LipidTOXDR,plate1_rep3,LipidTOXDR,1.588486268,p1.r3,Lipids
CircSpotTotalArea_Lipids,2B1,0.855201197,0.60563346,1.231371637,0.322434372,Lipids,panelB,non-int,-0.501480327,-1.131855661,LipidTOXDR,plate2_rep1,LipidTOXDR,0.501480327,p2.r1,Lipids
CircSpotTotalArea_Lipids,2B2,1.208653331,0.34144911,1.088383383,0.426362273,Lipids,panelB,non-int,-1.074556631,-0.852465888,LipidTOXDR,plate2_rep2,LipidTOXDR,1.074556631,p2.r2,Lipids
CircSpotTotalArea_Lipids,2B3,1.074737493,0.429700131,0.798295371,0.693996708,Lipids,panelB,non-int,-0.844667683,-0.365288062,LipidTOXDR,plate2_rep3,LipidTOXDR,0.844667683,p2.r3,Lipids
CircSpotAvgArea_Lipids,1B1,1.470399244,0.21259308,0.981609953,0.517993387,Lipids,panelB,non-int,-1.548375365,-0.657792803,LipidTOXDR,plate1_rep1,LipidTOXDR,1.548375365,p1.r1,Lipids
CircSpotAvgArea_Lipids,1B2,7.213921471,5.39E-05,3.629538585,0.002759982,Lipids,panelB,non-int,-9.82842108,-5.892531275,LipidTOXDR,plate1_rep2,LipidTOXDR,9.82842108,p1.r2,Lipids
CircSpotAvgArea_Lipids,1B3,0.718698608,0.726050745,0.859950527,0.633446306,Lipids,panelB,non-int,-0.320135369,-0.45658004,LipidTOXDR,plate1_rep3,LipidTOXDR,0.320135369,p1.r3,Lipids
CircSpotAvgArea_Lipids,2B1,0.927742123,0.543894031,1.240694942,0.316435006,Lipids,panelB,non-int,-0.609000848,-1.150637412,LipidTOXDR,plate2_rep1,LipidTOXDR,0.609000848,p2.r1,Lipids
CircSpotAvgArea_Lipids,2B2,0.950587374,0.525087495,1.006314527,0.495828774,Lipids,panelB,non-int,-0.644190373,-0.701524625,LipidTOXDR,plate2_rep2,LipidTOXDR,0.644190373,p2.r2,Lipids
CircSpotAvgArea_Lipids,2B3,1.213059763,0.338813167,0.804608123,0.687799536,Lipids,panelB,non-int,-1.082306454,-0.374257856,LipidTOXDR,plate2_rep3,LipidTOXDR,1.082306454,p2.r3,Lipids
CircSpotCount_Lipids,1B1,1.770355798,0.121501915,1.539467424,0.169623079,Lipids,panelB,non-int,-2.107825253,-1.774176488,LipidTOXDR,plate1_rep1,LipidTOXDR,2.107825253,p1.r1,Lipids
CircSpotCount_Lipids,1B2,3.776741316,0.003877217,2.828883751,0.011801186,Lipids,panelB,non-int,-5.552637561,-4.439555221,LipidTOXDR,plate1_rep2,LipidTOXDR,5.552637561,p1.r2,Lipids
CircSpotCount_Lipids,1B3,0.761969827,0.687791797,0.597349421,0.87528825,Lipids,panelB,non-int,-0.374269108,-0.133202019,LipidTOXDR,plate1_rep3,LipidTOXDR,0.374269108,p1.r3,Lipids
CircSpotCount_Lipids,2B1,0.643124045,0.791181849,0.848292862,0.644868364,Lipids,panelB,non-int,-0.23422744,-0.43870907,LipidTOXDR,plate2_rep1,LipidTOXDR,0.23422744,p2.r1,Lipids
CircSpotCount_Lipids,2B2,1.001427471,0.484557347,0.707281972,0.781447769,Lipids,panelB,non-int,-0.724519491,-0.246606966,LipidTOXDR,plate2_rep2,LipidTOXDR,0.724519491,p2.r2,Lipids
CircSpotCount_Lipids,2B3,0.98994163,0.493545216,0.768050163,0.723548526,Lipids,panelB,non-int,-0.706140802,-0.323587664,LipidTOXDR,plate2_rep3,LipidTOXDR,0.706140802,p2.r3,Lipids
TotalInten_Lipids,1B1,3.203337551,0.009575491,0.719360987,0.770166171,Lipids,panelB,int,-4.648548506,-0.261148982,LipidTOXDR,plate1_rep1,LipidTOXDR,4.648548506,p1.r1,Lipids
TotalInten_Lipids,1B2,5.680828866,0.000295412,1.522831646,0.175742439,Lipids,panelB,int,-8.127138521,-1.73873577,LipidTOXDR,plate1_rep2,LipidTOXDR,8.127138521,p1.r2,Lipids
TotalInten_Lipids,1B3,3.108189695,0.011198297,1.361534958,0.246935588,Lipids,panelB,int,-4.491993579,-1.398627753,LipidTOXDR,plate1_rep3,LipidTOXDR,4.491993579,p1.r3,Lipids
TotalInten_Lipids,2B1,2.177970866,0.056989325,1.648816852,0.134254318,Lipids,panelB,int,-2.864891309,-2.008019384,LipidTOXDR,plate2_rep1,LipidTOXDR,2.864891309,p2.r1,Lipids
TotalInten_Lipids,2B2,4.807472604,0.00089361,2.222837066,0.039701681,Lipids,panelB,int,-7.020241045,-3.226361762,LipidTOXDR,plate2_rep2,LipidTOXDR,7.020241045,p2.r2,Lipids
TotalInten_Lipids,2B3,0.765901419,0.684304763,0.629435356,0.849902951,Lipids,panelB,int,-0.3793519,-0.162633112,LipidTOXDR,plate2_rep3,LipidTOXDR,0.3793519,p2.r3,Lipids
AvgInten_Lipids,1B1,4.499343328,0.001358706,0.92499843,0.570621258,Lipids,panelB,int,-6.601222519,-0.561029586,LipidTOXDR,plate1_rep1,LipidTOXDR,6.601222519,p1.r1,Lipids
AvgInten_Lipids,1B2,4.887532431,0.000803486,2.295454132,0.03416448,Lipids,panelB,int,-7.126551022,-3.376568779,LipidTOXDR,plate1_rep2,LipidTOXDR,7.126551022,p1.r2,Lipids
AvgInten_Lipids,1B3,2.073396623,0.069092446,1.995568541,0.063978732,Lipids,panelB,int,-2.672309875,-2.749204562,LipidTOXDR,plate1_rep3,LipidTOXDR,2.672309875,p1.r3,Lipids
AvgInten_Lipids,2B1,2.042416616,0.073168865,2.002410615,0.063057629,Lipids,panelB,int,-2.614985296,-2.763706224,LipidTOXDR,plate2_rep1,LipidTOXDR,2.614985296,p2.r1,Lipids
AvgInten_Lipids,2B2,3.292742064,0.008279799,3.584946837,0.002979471,Lipids,panelB,int,-4.793936555,-5.816009625,LipidTOXDR,plate2_rep2,LipidTOXDR,4.793936555,p2.r2,Lipids
AvgInten_Lipids,2B3,2.869988249,0.016709513,0.950159698,0.546941369,Lipids,panelB,int,-4.09177709,-0.603413668,LipidTOXDR,plate2_rep3,LipidTOXDR,4.09177709,p2.r3,Lipids
CELL_COUNT_C1,1_C1_1,3.393428063,0.007043219,1.734495318,0.111721792,CELL_COUNT_C1,panelC1,non-int,-4.955689899,-2.1917435,Cell_count_panelC1,plate1_rep1,Cell_count,4.955689899,p1.r1,Cell count
CELL_COUNT_C1,1_C1_2,1.42747503,0.230102115,1.425119367,0.216151519,CELL_COUNT_C1,panelC1,non-int,-1.46923209,-1.531775642,Cell_count_panelC1,plate1_rep2,Cell_count,1.46923209,p1.r2,Cell count
CELL_COUNT_C1,1_C1_3,2.129816763,0.062262418,1.135283099,0.389807901,CELL_COUNT_C1,panelC1,non-int,-2.776397286,-0.942101224,Cell_count_panelC1,plate1_rep3,Cell_count,2.776397286,p1.r3,Cell count
CELL_COUNT_C1,2_C1_1,1.353833653,0.26328478,0.743634033,0.747121318,CELL_COUNT_C1,panelC1,non-int,-1.334519018,-0.2915277,Cell_count_panelC1,plate2_rep1,Cell_count,1.334519018,p2.r1,Cell count
CELL_COUNT_C1,2_C1_2,2.135882217,0.061571146,0.745592958,0.745242801,CELL_COUNT_C1,panelC1,non-int,-2.787561926,-0.294045206,Cell_count_panelC1,plate2_rep2,Cell_count,2.787561926,p2.r2,Cell count
CELL_COUNT_C1,2_C1_3,2.969789288,0.014109621,0.704898539,0.783657117,CELL_COUNT_C1,panelC1,non-int,-4.260898359,-0.243783705,Cell_count_panelC1,plate2_rep3,Cell_count,4.260898359,p2.r3,Cell count
ObjectArea_NUC_C1,1_C1_1,27.21119875,7.27E-10,3.298687121,0.004928743,NUC_C1,panelC1,non-int,-21.04166749,-5.312671375,DRAQ5,plate1_rep1,DRAQ5,21.04166749,p1.r1,DNA (DRAQ5)
ObjectArea_NUC_C1,1_C1_2,11.65768851,1.25E-06,1.170925261,0.363632575,NUC_C1,panelC1,non-int,-13.59534893,-1.011611329,DRAQ5,plate1_rep2,DRAQ5,13.59534893,p1.r2,DNA (DRAQ5)
ObjectArea_NUC_C1,1_C1_3,8.223820378,2.01E-05,1.311371365,0.273965837,NUC_C1,panelC1,non-int,-10.81414434,-1.294751863,DRAQ5,plate1_rep3,DRAQ5,10.81414434,p1.r3,DNA (DRAQ5)
ObjectArea_NUC_C1,2_C1_1,15.24469472,1.29E-07,1.005867897,0.496224687,NUC_C1,panelC1,non-int,-15.86284846,-0.700726457,DRAQ5,plate2_rep1,DRAQ5,15.86284846,p2.r1,DNA (DRAQ5)
ObjectArea_NUC_C1,2_C1_2,14.63859508,1.83E-07,0.507589036,0.934438298,NUC_C1,panelC1,non-int,-15.5137229,-0.067809681,DRAQ5,plate2_rep2,DRAQ5,15.5137229,p2.r2,DNA (DRAQ5)
ObjectArea_NUC_C1,2_C1_3,2.318565865,0.044102319,1.592693593,0.15139774,NUC_C1,panelC1,non-int,-3.121242921,-1.887844866,DRAQ5,plate2_rep3,DRAQ5,3.121242921,p2.r3,DNA (DRAQ5)
ObjectShapeP2A_NUC_C1,1_C1_1,67.79953734,1.28E-13,13.55156088,1.09E-07,NUC_C1,panelC1,non-int,-29.68335134,-16.02898324,DRAQ5,plate1_rep1,DRAQ5,29.68335134,p1.r1,DNA (DRAQ5)
ObjectShapeP2A_NUC_C1,1_C1_2,17.57598441,3.73E-08,0.940591189,0.555896078,NUC_C1,panelC1,non-int,-17.10310125,-0.587173912,DRAQ5,plate1_rep2,DRAQ5,17.10310125,p1.r2,DNA (DRAQ5)
ObjectShapeP2A_NUC_C1,1_C1_3,23.21567043,3.10E-09,1.064555602,0.445832049,NUC_C1,panelC1,non-int,-19.59081419,-0.807812969,DRAQ5,plate1_rep3,DRAQ5,19.59081419,p1.r3,DNA (DRAQ5)
ObjectShapeP2A_NUC_C1,2_C1_1,32.70109417,1.33E-10,0.904480119,0.590223165,NUC_C1,panelC1,non-int,-22.74439717,-0.527254569,DRAQ5,plate2_rep1,DRAQ5,22.74439717,p2.r1,DNA (DRAQ5)
ObjectShapeP2A_NUC_C1,2_C1_2,30.04083961,2.92E-10,0.676605257,0.809402621,NUC_C1,panelC1,non-int,-21.95533246,-0.211458809,DRAQ5,plate2_rep2,DRAQ5,21.95533246,p2.r2,DNA (DRAQ5)
ObjectShapeP2A_NUC_C1,2_C1_3,5.325398183,0.000457246,0.554859685,0.905644891,NUC_C1,panelC1,non-int,-7.690288271,-0.099108002,DRAQ5,plate2_rep3,DRAQ5,7.690288271,p2.r3,DNA (DRAQ5)
ObjectShapeLWR_NUC_C1,1_C1_1,16.39971097,6.85E-08,2.82858448,0.011807977,NUC_C1,panelC1,non-int,-16.49641716,-4.438980001,DRAQ5,plate1_rep1,DRAQ5,16.49641716,p1.r1,DNA (DRAQ5)
ObjectShapeLWR_NUC_C1,1_C1_2,3.538084983,0.005603045,1.127603431,0.395630327,NUC_C1,panelC1,non-int,-5.184445137,-0.927275022,DRAQ5,plate1_rep2,DRAQ5,5.184445137,p1.r2,DNA (DRAQ5)
ObjectShapeLWR_NUC_C1,1_C1_3,9.329008251,7.55E-06,1.836430074,0.08980301,NUC_C1,panelC1,non-int,-11.7945321,-2.410136789,DRAQ5,plate1_rep3,DRAQ5,11.7945321,p1.r3,DNA (DRAQ5)
ObjectShapeLWR_NUC_C1,2_C1_1,7.911651177,2.70E-05,0.52915831,0.921986958,NUC_C1,panelC1,non-int,-10.5193781,-0.081224201,DRAQ5,plate2_rep1,DRAQ5,10.5193781,p2.r1,DNA (DRAQ5)
ObjectShapeLWR_NUC_C1,2_C1_2,7.144511836,5.79E-05,0.81301118,0.679542201,NUC_C1,panelC1,non-int,-9.757094738,-0.386335941,DRAQ5,plate2_rep2,DRAQ5,9.757094738,p2.r2,DNA (DRAQ5)
ObjectShapeLWR_NUC_C1,2_C1_3,1.543810092,0.185533594,1.113469,0.406514475,NUC_C1,panelC1,non-int,-1.684519312,-0.900135743,DRAQ5,plate2_rep3,DRAQ5,1.684519312,p2.r3,DNA (DRAQ5)
ObjectTotalInten_NUC_C1,1_C1_1,122.1441105,4.14E-16,1.774292185,0.102584531,NUC_C1,panelC1,int,-35.42110951,-2.277068127,DRAQ5,plate1_rep1,DRAQ5,35.42110951,p1.r1,DNA (DRAQ5)
ObjectTotalInten_NUC_C1,1_C1_2,16.8705478,5.35E-08,0.824482278,0.668262739,NUC_C1,panelC1,int,-16.74366783,-0.403073861,DRAQ5,plate1_rep2,DRAQ5,16.74366783,p1.r2,DNA (DRAQ5)
ObjectTotalInten_NUC_C1,1_C1_3,57.2141928,6.60E-13,21.21274769,1.93E-09,NUC_C1,panelC1,int,-28.04720323,-20.0646026,DRAQ5,plate1_rep3,DRAQ5,28.04720323,p1.r3,DNA (DRAQ5)
ObjectTotalInten_NUC_C1,2_C1_1,16.46622079,6.61E-08,0.76160566,0.729801217,NUC_C1,panelC1,int,-16.5317141,-0.314983087,DRAQ5,plate2_rep1,DRAQ5,16.5317141,p2.r1,DNA (DRAQ5)
ObjectTotalInten_NUC_C1,2_C1_2,34.96304467,7.09E-11,1.446800349,0.206493592,NUC_C1,panelC1,int,-23.36964448,-1.577485897,DRAQ5,plate2_rep2,DRAQ5,23.36964448,p2.r2,DNA (DRAQ5)
ObjectTotalInten_NUC_C1,2_C1_3,5.223764659,0.000519818,1.413045416,0.221710501,NUC_C1,panelC1,int,-7.562031572,-1.506382796,DRAQ5,plate2_rep3,DRAQ5,7.562031572,p2.r3,DNA (DRAQ5)
ObjectAvgInten_NUC_C1,1_C1_1,47.36321276,4.02E-12,2.623560978,0.017611155,NUC_C1,panelC1,int,-26.23901228,-4.039222753,DRAQ5,plate1_rep1,DRAQ5,26.23901228,p1.r1,DNA (DRAQ5)
ObjectAvgInten_NUC_C1,1_C1_2,25.49816137,1.32E-09,1.53476455,0.171331886,NUC_C1,panelC1,int,-20.44514226,-1.764152752,DRAQ5,plate1_rep2,DRAQ5,20.44514226,p1.r2,DNA (DRAQ5)
ObjectAvgInten_NUC_C1,1_C1_3,204.1569112,2.62E-18,87.6056866,2.48E-15,NUC_C1,panelC1,int,-40.48287345,-33.63132536,DRAQ5,plate1_rep3,DRAQ5,40.48287345,p1.r3,DNA (DRAQ5)
ObjectAvgInten_NUC_C1,2_C1_1,19.14723797,1.75E-08,0.888496848,0.605645126,NUC_C1,panelC1,int,-17.86030285,-0.501461066,DRAQ5,plate2_rep1,DRAQ5,17.86030285,p2.r1,DNA (DRAQ5)
ObjectAvgInten_NUC_C1,2_C1_2,29.73196956,3.21E-10,2.188267094,0.04266216,NUC_C1,panelC1,int,-21.85955667,-3.154442928,DRAQ5,plate2_rep2,DRAQ5,21.85955667,p2.r2,DNA (DRAQ5)
ObjectAvgInten_NUC_C1,2_C1_3,8.312537349,1.85E-05,1.181565261,0.356089702,NUC_C1,panelC1,int,-10.89639703,-1.032572608,DRAQ5,plate2_rep3,DRAQ5,10.89639703,p2.r3,DNA (DRAQ5)
ObjectVarInten_NUC_C1,1_C1_1,66.08718339,1.64E-13,1.548780315,0.166287594,NUC_C1,panelC1,int,-29.43615865,-1.794036494,DRAQ5,plate1_rep1,DRAQ5,29.43615865,p1.r1,DNA (DRAQ5)
ObjectVarInten_NUC_C1,1_C1_2,29.27278508,3.71E-10,1.972969073,0.067121273,NUC_C1,panelC1,int,-21.71545668,-2.701254253,DRAQ5,plate1_rep2,DRAQ5,21.71545668,p1.r2,DNA (DRAQ5)
ObjectVarInten_NUC_C1,1_C1_3,93.6400223,5.58E-15,33.525119,2.67E-11,NUC_C1,panelC1,int,-32.82032653,-24.34589363,DRAQ5,plate1_rep3,DRAQ5,32.82032653,p1.r3,DNA (DRAQ5)
ObjectVarInten_NUC_C1,2_C1_1,19.74093694,1.33E-08,0.74935841,0.741625058,NUC_C1,panelC1,int,-18.13218686,-0.298911476,DRAQ5,plate2_rep1,DRAQ5,18.13218686,p2.r1,DNA (DRAQ5)
ObjectVarInten_NUC_C1,2_C1_2,52.7683258,1.43E-12,2.147200313,0.046482502,NUC_C1,panelC1,int,-27.27131205,-3.06867934,DRAQ5,plate2_rep2,DRAQ5,27.27131205,p2.r2,DNA (DRAQ5)
ObjectVarInten_NUC_C1,2_C1_3,10.18529942,3.75E-06,1.16987316,0.364385203,NUC_C1,panelC1,int,-12.49432159,-1.00954372,DRAQ5,plate2_rep3,DRAQ5,12.49432159,p2.r3,DNA (DRAQ5)
ObjectSize_NUC_C1,1_C1_1,26.84790495,8.23E-10,3.204677436,0.005841879,NUC_C1,panelC1,non-int,-20.91809093,-5.142702727,DRAQ5,plate1_rep1,DRAQ5,20.91809093,p1.r1,DNA (DRAQ5)
ObjectSize_NUC_C1,1_C1_2,11.50855141,1.39E-06,1.176020121,0.360005182,NUC_C1,panelC1,non-int,-13.48910963,-1.021636853,DRAQ5,plate1_rep2,DRAQ5,13.48910963,p1.r2,DNA (DRAQ5)
ObjectSize_NUC_C1,1_C1_3,8.203860462,2.05E-05,1.300458158,0.280182298,NUC_C1,panelC1,non-int,-10.79554774,-1.272314822,DRAQ5,plate1_rep3,DRAQ5,10.79554774,p1.r3,DNA (DRAQ5)
ObjectSize_NUC_C1,2_C1_1,15.2564085,1.28E-07,1.007719782,0.49458428,NUC_C1,panelC1,non-int,-15.86947812,-0.704037708,DRAQ5,plate2_rep1,DRAQ5,15.86947812,p2.r1,DNA (DRAQ5)
ObjectSize_NUC_C1,2_C1_2,14.47258496,2.02E-07,0.516346725,0.929524957,NUC_C1,panelC1,non-int,-15.41594994,-0.073081622,DRAQ5,plate2_rep2,DRAQ5,15.41594994,p2.r2,DNA (DRAQ5)
ObjectSize_NUC_C1,2_C1_3,2.298882404,0.045705058,1.568857877,0.159311172,NUC_C1,panelC1,non-int,-3.085546299,-1.836895933,DRAQ5,plate2_rep3,DRAQ5,3.085546299,p2.r3,DNA (DRAQ5)
RingTotalInten_ER,1_C1_1,1.168907579,0.365994526,1.237212957,0.318664593,ER,panelC1,int,-1.005136901,-1.143616161,ER-TrackerBlueWhiteDPX,plate1_rep1,ER-TrackerBlueWhiteDPX,1.005136901,p1.r1,ER
RingTotalInten_ER,1_C1_2,2.30450515,0.045241069,1.132716458,0.391746657,ER,panelC1,int,-3.095750001,-0.937139931,ER-TrackerBlueWhiteDPX,plate1_rep2,ER-TrackerBlueWhiteDPX,3.095750001,p1.r2,ER
RingTotalInten_ER,1_C1_3,1.244869321,0.320284934,0.696219495,0.791652057,ER,panelC1,int,-1.13854426,-0.233633305,ER-TrackerBlueWhiteDPX,plate1_rep3,ER-TrackerBlueWhiteDPX,1.13854426,p1.r3,ER
RingTotalInten_ER,2_C1_1,1.247611408,0.318728633,1.574669384,0.157345409,ER,panelC1,int,-1.14341522,-1.849311831,ER-TrackerBlueWhiteDPX,plate2_rep1,ER-TrackerBlueWhiteDPX,1.14341522,p2.r1,ER
RingTotalInten_ER,2_C1_2,1.070783303,0.432544271,1.482976793,0.191274776,ER,panelC1,int,-0.838070597,-1.654044267,ER-TrackerBlueWhiteDPX,plate2_rep2,ER-TrackerBlueWhiteDPX,0.838070597,p2.r2,ER
RingTotalInten_ER,2_C1_3,0.519795937,0.885808035,0.833715714,0.659184401,ER,panelC1,int,-0.121255017,-0.416751965,ER-TrackerBlueWhiteDPX,plate2_rep3,ER-TrackerBlueWhiteDPX,0.121255017,p2.r3,ER
RingAvgInten_ER,1_C1_1,0.788918445,0.663895391,0.873126182,0.620579706,ER,panelC1,int,-0.409630686,-0.477101228,ER-TrackerBlueWhiteDPX,plate1_rep1,ER-TrackerBlueWhiteDPX,0.409630686,p1.r1,ER
RingAvgInten_ER,1_C1_2,3.526876418,0.005702376,0.900757579,0.593803993,ER,panelC1,int,-5.166872432,-0.521205993,ER-TrackerBlueWhiteDPX,plate1_rep2,ER-TrackerBlueWhiteDPX,5.166872432,p1.r2,ER
RingAvgInten_ER,1_C1_3,3.157446916,0.010324079,1.086243886,0.428086126,ER,panelC1,int,-4.573276366,-0.848430875,ER-TrackerBlueWhiteDPX,plate1_rep3,ER-TrackerBlueWhiteDPX,4.573276366,p1.r3,ER
RingAvgInten_ER,2_C1_1,1.237518032,0.324489128,1.351999904,0.251881751,ER,panelC1,int,-1.125503248,-1.378795545,ER-TrackerBlueWhiteDPX,plate2_rep1,ER-TrackerBlueWhiteDPX,1.125503248,p2.r1,ER
RingAvgInten_ER,2_C1_2,1.979399015,0.082245705,1.082169473,0.431382364,ER,panelC1,int,-2.498044114,-0.840760426,ER-TrackerBlueWhiteDPX,plate2_rep2,ER-TrackerBlueWhiteDPX,2.498044114,p2.r2,ER
RingAvgInten_ER,2_C1_3,1.008588627,0.479005634,0.820860862,0.671823981,ER,panelC1,int,-0.736042919,-0.397758906,ER-TrackerBlueWhiteDPX,plate2_rep3,ER-TrackerBlueWhiteDPX,0.736042919,p2.r3,ER
CircTotalInten_ER,1_C1_1,20.74007404,8.58E-09,2.606993939,0.018198284,ER,panelC1,int,-18.57375305,-4.006427999,ER-TrackerBlueWhiteDPX,plate1_rep1,ER-TrackerBlueWhiteDPX,18.57375305,p1.r1,ER
CircTotalInten_ER,1_C1_2,11.06347075,1.92E-06,1.826309747,0.091768886,ER,panelC1,int,-13.16526806,-2.388481974,ER-TrackerBlueWhiteDPX,plate1_rep2,ER-TrackerBlueWhiteDPX,13.16526806,p1.r2,ER
CircTotalInten_ER,1_C1_3,4.198602746,0.002077756,0.706801043,0.781894034,ER,panelC1,int,-6.176466592,-0.246036054,ER-TrackerBlueWhiteDPX,plate1_rep3,ER-TrackerBlueWhiteDPX,6.176466592,p1.r3,ER
CircTotalInten_ER,2_C1_1,8.830906729,1.16E-05,0.996148212,0.504885079,ER,panelC1,int,-11.36425047,-0.683424441,ER-TrackerBlueWhiteDPX,plate2_rep1,ER-TrackerBlueWhiteDPX,11.36425047,p2.r1,ER
CircTotalInten_ER,2_C1_2,10.28416306,3.47E-06,1.073628124,0.438348993,ER,panelC1,int,-12.57210606,-0.824739899,ER-TrackerBlueWhiteDPX,plate2_rep2,ER-TrackerBlueWhiteDPX,12.57210606,p2.r2,ER
CircTotalInten_ER,2_C1_3,2.175665467,0.057230849,1.072382342,0.439371465,ER,panelC1,int,-2.860662214,-0.822410061,ER-TrackerBlueWhiteDPX,plate2_rep3,ER-TrackerBlueWhiteDPX,2.860662214,p2.r3,ER
CircAvgInten_ER,1_C1_1,0.489657204,0.90542981,0.646410029,0.835725401,ER,panelC1,int,-0.09934552,-0.179455187,ER-TrackerBlueWhiteDPX,plate1_rep1,ER-TrackerBlueWhiteDPX,0.09934552,p1.r1,ER
CircAvgInten_ER,1_C1_2,4.901733247,0.000788561,1.13346578,0.391179899,ER,panelC1,int,-7.145300598,-0.938587725,ER-TrackerBlueWhiteDPX,plate1_rep2,ER-TrackerBlueWhiteDPX,7.145300598,p1.r2,ER
CircAvgInten_ER,1_C1_3,2.23153671,0.051667351,0.89383812,0.600478106,ER,panelC1,int,-2.962929204,-0.510029097,ER-TrackerBlueWhiteDPX,plate1_rep3,ER-TrackerBlueWhiteDPX,2.962929204,p1.r3,ER
CircAvgInten_ER,2_C1_1,1.537771915,0.187628679,1.44725271,0.206296449,ER,panelC1,int,-1.673290379,-1.578441073,ER-TrackerBlueWhiteDPX,plate2_rep1,ER-TrackerBlueWhiteDPX,1.673290379,p2.r1,ER
CircAvgInten_ER,2_C1_2,1.951236632,0.086669508,1.286072344,0.288564887,ER,panelC1,int,-2.445653153,-1.242835308,ER-TrackerBlueWhiteDPX,plate2_rep2,ER-TrackerBlueWhiteDPX,2.445653153,p2.r2,ER
CircAvgInten_ER,2_C1_3,0.995296786,0.489342036,0.774254424,0.71751161,ER,panelC1,int,-0.714693573,-0.331966151,ER-TrackerBlueWhiteDPX,plate2_rep3,ER-TrackerBlueWhiteDPX,0.714693573,p2.r3,ER
RingSpotTotalInten_ER,1_C1_1,17.40490079,4.07E-08,1.64268823,0.136029208,ER,panelC1,int,-17.01710342,-1.994885649,ER-TrackerBlueWhiteDPX,plate1_rep1,ER-TrackerBlueWhiteDPX,17.01710342,p1.r1,ER
RingSpotTotalInten_ER,1_C1_2,3.612798361,0.00498694,1.104623005,0.413436387,ER,panelC1,int,-5.30093284,-0.883251617,ER-TrackerBlueWhiteDPX,plate1_rep2,ER-TrackerBlueWhiteDPX,5.30093284,p1.r2,ER
RingSpotTotalInten_ER,1_C1_3,10.60766703,2.70E-06,1.660555761,0.130918373,ER,panelC1,int,-12.82255456,-2.033181256,ER-TrackerBlueWhiteDPX,plate1_rep3,ER-TrackerBlueWhiteDPX,12.82255456,p1.r3,ER
RingSpotTotalInten_ER,2_C1_1,24.52995363,1.88E-09,0.800020038,0.692304273,ER,panelC1,int,-20.09159313,-0.36772972,ER-TrackerBlueWhiteDPX,plate2_rep1,ER-TrackerBlueWhiteDPX,20.09159313,p2.r1,ER
RingSpotTotalInten_ER,2_C1_2,9.720525323,5.45E-06,0.693647192,0.794005838,ER,panelC1,int,-12.12046346,-0.230664465,ER-TrackerBlueWhiteDPX,plate2_rep2,ER-TrackerBlueWhiteDPX,12.12046346,p2.r2,ER
